Employee ID,Job Title,Years in Role,Performance Rating,Promotion,Satisfaction Level,Job Stability,Salary Growth Rate
73cedb37-e4d3-4982-8e9e-e71a21d06244,Marketing Manager,10,5,No,4,Yes,6.344187345250948
f29076a5-dacd-4c4e-a661-35f6092efcd1,HR Specialist,10,9,No,2,No,10.837635777213215
488d1229-61d3-47a3-82ad-d9145ddfb61a,Software Engineer,9,1,Yes,6,Yes,12.584410301028203
57fedac2-4f6f-4e1d-ace1-73f2370f32e7,Marketing Manager,5,1,Yes,2,No,8.91246553238582
1ed3a049-a696-4f14-8bba-075f81e35d64,Data Scientist,7,9,No,6,No,7.7259818955079025
125bdb32-fb54-4d36-aad2-7d6d81d33b85,Marketing Manager,2,4,No,5,No,7.673683932246783
659bef6c-b8ee-4161-a90b-d0e1fe55ae8b,Marketing Manager,4,9,No,1,Yes,15.359818663341702
ef3352a5-f625-490a-bc70-b218425bedf2,Marketing Manager,4,10,Yes,6,Yes,19.307992280833844
2d7dd4e1-f077-457f-acae-37b955300530,Data Scientist,7,3,Yes,9,No,7.358690181220498
4315952c-1d3a-41c1-b3c7-d7f79ed0cfa6,HR Specialist,8,1,No,9,No,5.100481358670303
b3d54937-2be3-45d9-8236-1f0a313a3c28,Software Engineer,5,1,No,2,No,17.8535870354214
8a8dd22a-e6aa-40b8-9fad-a70864fca624,Product Manager,8,10,Yes,8,Yes,16.773288481078893
2b748b9b-69c5-436d-830b-8cc3c038cdc9,Product Manager,5,5,Yes,4,No,16.92447519591771
e963be23-3df5-431a-aead-b9966f016e58,Data Scientist,5,3,Yes,5,No,9.660966829212306
45f265fc-b68d-4661-a160-9e9c5f7ae28d,Marketing Manager,7,8,No,10,Yes,18.074188789195397
1d3d57a0-4df3-4d40-8da0-c563f67c7abf,HR Specialist,4,6,No,4,No,19.16165828268985
55738095-4a7a-4c13-9437-155d6416f1ad,Software Engineer,4,10,Yes,7,Yes,7.394677336303105
844ced08-4e00-4b9d-8b09-a78c1a834795,Software Engineer,8,2,No,7,No,5.199085577748665
249192a2-fb6b-4876-aaa7-26b6022dd42d,Marketing Manager,5,2,No,9,No,11.188764503281725
38006595-c8a0-48e2-b5aa-caab926d181f,Marketing Manager,4,1,No,10,No,14.911942926668912
1a34bf2c-0a10-4d9e-9a26-958e81b8422b,Marketing Manager,3,7,Yes,2,No,11.220449535141327
608835f3-8b5e-4ca6-905e-3eb039a4467f,HR Specialist,6,5,No,6,No,5.672970882951798
5441e5dc-0de4-4891-b152-c017d6edc852,Marketing Manager,2,10,No,10,Yes,11.164910844428476
077b3471-953b-4322-a1dd-755fda5a69f3,Software Engineer,6,8,Yes,3,No,15.529979121171753
448697ed-d190-444f-9521-b9be0002286b,HR Specialist,2,8,No,3,Yes,15.50077309817006
df5344a7-749a-4860-b021-64f7a6aa0c56,Data Scientist,4,4,No,1,No,19.177957746600924
dcaf8517-1882-4d8b-aa27-ba6719f6a4b3,Marketing Manager,7,8,Yes,10,Yes,10.10157286600296
55fd4188-2878-491d-aeb4-11b6a6a82c2c,Data Scientist,2,3,No,2,Yes,10.401223571150886
129d1bf0-88a3-48c6-b02e-ff0bf3dd8279,Marketing Manager,7,1,No,7,No,10.005631842041442
ed2742df-c7a0-4329-8f91-5a7f75ef96fb,Software Engineer,2,4,No,6,No,9.657536885938873
bd6e2af1-7323-435d-ad12-d4288a754ebe,Software Engineer,5,9,Yes,1,No,12.928118865810248
952f61b4-c06d-4511-a2e6-c62af65c954d,Product Manager,3,7,Yes,10,No,6.150615273272395
78c4c0e2-574c-453b-a8fd-23fa915c3a5c,Product Manager,8,6,Yes,7,No,5.38488609360051
79795a94-2493-4787-8e87-9569bf4ae93f,Software Engineer,9,3,No,10,Yes,9.992323237748671
da80fe39-c9a6-4fab-b585-b7d019eb4c8d,Marketing Manager,3,7,Yes,6,Yes,18.365198903927983
2d1f029d-6c27-4509-ae7e-c04a5a25e7d3,Data Scientist,6,6,No,10,Yes,6.916545354989674
6991cfb5-1446-4544-855e-9374e87e101e,HR Specialist,8,5,No,7,No,12.457711253578502
36174b6c-cc80-4203-8802-b53f9a8fbd8e,Product Manager,6,10,Yes,6,Yes,17.9577597399916
b7d96242-4264-4770-8d5b-30915de28c95,Product Manager,10,1,No,8,No,6.331632951852301
8976ad30-8f11-444d-83da-bd33e62d7e3d,Data Scientist,4,4,Yes,7,No,6.398074801959143
55819798-8db2-47ff-bfdc-9ed9dcefafcb,Product Manager,4,9,No,10,Yes,19.71292797700537
70492dcc-497a-4e7d-9f54-ff0e5a9faaa0,Marketing Manager,1,5,No,10,No,16.674801861999033
b4356733-ceae-4f39-a5a7-05c89c2fe8aa,HR Specialist,10,3,No,5,No,9.758367103733834
6fec20f1-3b61-481b-829f-7d37f2e6bc81,Marketing Manager,9,10,No,3,No,17.95985993127704
58099bf1-10d3-4c50-a9cb-2fa0a1ac4013,Data Scientist,8,7,No,5,No,6.6877088757201495
a42eb616-7e4a-40b3-8706-997c574843bd,Marketing Manager,1,3,No,8,No,7.222572910902074
d05d79c2-41aa-40dc-a5ca-050410614829,Product Manager,2,1,Yes,9,No,6.655575252115869
bffbbb5c-6b71-4585-90b0-fe621b3a06a1,Data Scientist,3,7,No,8,Yes,5.071426413082071
75f3546b-db9a-4921-a38b-4518f686946c,Software Engineer,7,4,Yes,7,No,7.053121982208809
6c2571f4-807d-469d-97f4-ce7f6326165d,HR Specialist,6,10,No,7,No,8.00172904087151
64c8a30b-2a56-4367-ae07-9370ace2d70f,HR Specialist,8,6,No,5,No,6.821287394233161
6df9d6d7-941a-4c72-94f8-89ecf6fea6b3,Software Engineer,6,7,No,2,Yes,11.809619330162878
44bdc20f-99af-4d26-a01d-bf5879f69585,HR Specialist,8,9,No,10,Yes,6.589495801234975
619464e9-a735-4bea-9a8f-d70c410d2012,Software Engineer,9,3,No,4,Yes,14.634520235013873
4e55cf29-042f-42a9-990d-a70f68a4a8f8,Product Manager,6,4,No,7,Yes,18.51361353508225
57c340cd-b997-4868-922e-e5a1e9f1fc6e,Marketing Manager,9,6,No,10,No,8.718210944848792
2c56ec0d-42d2-498f-85c9-4953db3e1f95,Software Engineer,8,9,Yes,2,Yes,18.526551371858403
466a4de4-0d16-4ddc-98ff-74ca305a63af,Software Engineer,3,4,No,6,No,16.69795865859298
3d46bd9b-4ffc-404d-9a19-4d4354d29b47,Marketing Manager,10,8,Yes,4,Yes,16.56084612390253
1def00a4-9bbe-4baf-8489-113c11aff457,Software Engineer,1,8,No,6,No,17.017168931831172
f3765bfa-b36e-418b-8d55-9c18787e06ea,HR Specialist,9,10,No,5,No,16.404478758665277
d7919efb-e3a6-4173-830f-41ddaa98f849,Marketing Manager,5,10,No,5,No,13.677493779201065
8e5ca0c2-2f13-4c1c-a0c8-b04ce24e1f27,Data Scientist,5,3,Yes,3,Yes,7.242992166457007
1b07fdb6-4c4d-47ca-a33b-da2e2cb264a4,Product Manager,2,7,No,4,Yes,10.810502740864186
d42b5de5-5a21-47d8-af20-f8f9a6e2729c,Product Manager,6,7,No,4,Yes,17.08397698483003
16d4dd2f-1b8d-48f4-bae2-f277c8b5d37a,Software Engineer,1,8,No,10,Yes,9.861459409849477
405a45e1-26a9-4ffe-b424-e52fe6d7b549,Marketing Manager,1,1,No,2,No,15.864744427948933
14eb727e-4370-4922-8928-c5c1b4a19d98,Data Scientist,5,7,No,2,No,13.331966679746081
ba86cff2-e339-4884-91a8-21c25bc14caa,Data Scientist,4,1,No,6,Yes,15.938795172603548
43242576-f06e-4d80-9cbb-caf893f7b923,HR Specialist,9,8,Yes,3,Yes,18.309003403614014
4321d3cc-c073-4ec3-826e-df3b86acc120,Data Scientist,2,7,No,7,No,7.766760027659133
fedaeb79-43fa-4cc0-a8ee-e642f1f7d62e,HR Specialist,9,10,No,6,No,10.380533070754694
e8e771dc-daa3-45cd-897c-f7c5c5cafd2d,HR Specialist,4,9,No,7,No,19.270648472193
d49607c7-23e2-4cb5-917c-f62062224e52,Marketing Manager,5,9,Yes,1,No,17.289019689392795
eff44fc6-2d1a-468f-8f65-9bfc9ead4e45,Software Engineer,5,4,No,5,No,7.264203498683379
d94bb0a1-5489-4353-b5ef-1f65cce869a5,Data Scientist,6,10,No,2,No,10.875912455486384
53ea7947-06dc-4382-b81c-4e7871defffa,Marketing Manager,4,5,No,1,Yes,13.74590501644347
57acf925-2fd8-4e15-860e-e06492470b2d,HR Specialist,1,1,No,1,No,14.095660464230589
b89830e5-7499-4146-82d3-a5ce37ad478f,Software Engineer,6,6,No,8,Yes,12.286468413464533
3dad04ef-5ddc-40dc-99dc-876dd5dee7f7,Data Scientist,2,7,No,1,No,16.990779204223628
32a379ec-6546-4d16-a632-fc6081aefb85,HR Specialist,5,5,Yes,2,No,9.568400739375836
e393c156-42d7-4908-bb5a-1baa7b3766d6,Software Engineer,9,4,Yes,5,Yes,10.326101892371963
37ab759c-1c63-4dc0-b1a3-8bbbdddb9f71,HR Specialist,7,8,Yes,9,Yes,17.88757706603996
dd5be1ff-2379-4536-b27f-fe8f6fbf9a2d,Product Manager,4,1,Yes,5,Yes,19.237945498735534
87fbf857-aedc-4417-8140-6d7a47951bc7,Product Manager,8,6,No,1,No,16.38888437144021
6a3fd145-30ff-42e5-a256-248e9322bfd9,Software Engineer,8,3,Yes,7,No,17.37723360080698
ff511824-99e7-4327-a244-8123277767fc,Data Scientist,3,10,No,5,No,8.60858115729701
50c06e88-513a-4fef-9c9f-241a381949c2,Data Scientist,9,2,Yes,6,Yes,14.9612878256868
6804ea0a-aca7-4bc8-a807-c2ed95848846,Marketing Manager,9,7,No,3,Yes,5.763153411176319
8e8e46f5-99bd-4919-82b4-c06a8677e5a8,HR Specialist,5,3,Yes,4,Yes,16.553913593410023
d4e24e0a-bf37-4b99-b4ae-e6d2a44d6343,Software Engineer,8,3,No,7,Yes,6.782202346465182
36a1be32-608d-4089-ad18-d1d288f57b8b,HR Specialist,9,7,Yes,4,Yes,16.74569262570912
d10f5f38-4399-402e-93c7-f3c6d6c18a91,Software Engineer,9,7,No,8,Yes,16.662334065475907
7d8474f1-ecde-436a-9ebf-5fe6f6305e08,Product Manager,5,2,Yes,7,Yes,11.144922173992333
1e9ef879-9513-44b6-9dd7-ce0418b75f65,Data Scientist,8,6,No,10,No,9.794643002971444
eeb135b0-3352-4644-b0d6-58d5fa99f38b,HR Specialist,9,6,No,2,No,16.117539780464842
19fd2887-a095-487b-9f71-59c741ea03d6,HR Specialist,1,9,No,6,No,19.87259323130575
68d23588-8e3d-44d8-bd2c-d815961e21b3,Data Scientist,7,10,No,2,Yes,15.3697909539404
1548e786-c104-48eb-8521-fd3399320528,Marketing Manager,7,9,Yes,7,Yes,15.783942957120997
5e62bc2a-3cb5-43ee-92e9-49a72b299f21,Data Scientist,8,2,No,10,Yes,18.342459980814745
c8e5a026-ef8a-4dc8-bdf1-b6a53232003c,HR Specialist,4,5,No,7,No,5.417552607293359
53e1468d-19b2-429c-9c5a-ca744a8249e5,Data Scientist,9,2,No,2,Yes,7.583118072300081
990978e2-daa3-471d-b1dd-b4b008f2889b,Data Scientist,10,5,No,8,Yes,18.661465411225127
d17c5d8a-90f9-41d1-95f9-8edc5971799f,Marketing Manager,2,8,Yes,6,Yes,5.106458740059226
fd3eae19-6b4b-4244-8d97-0eb42f5da273,Data Scientist,6,1,Yes,6,Yes,12.511250366748847
3b905f70-09c1-4be2-a7fd-d027387102d9,Software Engineer,1,2,No,9,No,9.392694269850002
54da79e5-5382-4fbf-9b96-fde4a946b401,Product Manager,4,5,No,10,No,12.60185150425367
a28b6a63-374d-4c17-97a6-b6b994d38247,Product Manager,8,8,Yes,3,Yes,6.7611018852376725
50db9d31-0e8c-48b9-8e34-f697b09fd2e5,Data Scientist,5,5,Yes,4,Yes,5.599990349576759
4703f1d1-a423-4d32-9868-4d4d6bfec0f6,Software Engineer,1,4,Yes,8,Yes,9.727710284809078
70b16c65-37cc-4933-ad3c-1dfdd76f75e3,Data Scientist,1,4,No,5,Yes,11.736601206360344
b99bf097-ca09-428c-84ab-b20520f18ac6,HR Specialist,4,5,No,1,No,13.36364031804848
5b5763f8-43c8-4e1b-969f-f6a70214d5c1,Product Manager,7,10,No,4,No,18.13592286716851
d55cf16b-49d8-4caa-89a0-47a1fb711b63,Software Engineer,7,2,No,6,Yes,14.495531822535774
8ad5ae4c-75ed-42fc-bc4b-840df4660e6e,Marketing Manager,3,2,No,1,No,12.95129013378596
1bf98731-0e67-4a91-81a3-31734a18eff2,HR Specialist,7,2,Yes,10,Yes,16.629740897791514
2aef0945-2a8f-47f0-824a-0a3b039c675f,Product Manager,9,4,No,8,Yes,9.314222666102257
fd1afa6e-6532-491c-852d-2e1fdd0b9efe,Data Scientist,9,6,No,4,No,18.88555383095239
c2da9e03-7d26-4084-b2e2-4ccb2c402897,Product Manager,6,6,No,4,Yes,13.545770217500099
eb137a78-acb1-4c09-8d55-0f30313cfcc7,Product Manager,2,1,No,4,Yes,12.989950146460117
2b50fb52-4c09-40a0-abdd-281674d4e584,Software Engineer,3,1,No,6,No,11.047928436609615
0a7e1342-592b-4de5-a621-a9e42f00a0cb,HR Specialist,8,9,No,8,No,15.249907460103067
7d184939-dce9-4b46-b0e2-46e796af6f93,Product Manager,1,3,No,10,Yes,16.756157720226646
dda6b9ed-7f7c-4d65-bfe8-70a880a559fb,Software Engineer,4,9,No,1,Yes,9.903968850348196
0757c882-cf1f-4abf-9ae5-bc883a3d0931,Software Engineer,3,8,No,9,No,14.018365672865793
761bc102-3b51-4a98-9a0b-1c7440ee78de,Marketing Manager,3,6,No,7,Yes,12.078458166924564
b3a62df2-154f-404f-9b10-7bcd4f1a9b62,Marketing Manager,9,6,Yes,2,No,14.324328831733515
78c6b324-33db-41e3-816a-04a38b5a65cc,Software Engineer,2,7,No,3,No,5.612010332365657
4e411046-6512-4408-af43-6665484f17e1,Data Scientist,5,9,Yes,4,Yes,19.168092135048873
12c05517-ea69-47b3-a3f2-95b6cf8e88ba,Marketing Manager,6,10,No,7,Yes,16.026461545374993
46e1e208-29bf-4392-ba64-0e99ecaf64b7,Software Engineer,7,7,No,6,Yes,6.7534666529809595
d612cf49-470c-4fe2-beb5-59e552f96c73,Data Scientist,9,5,No,4,Yes,6.723367634457167
f85a144e-52dd-40fb-bb85-d1b940f9b2f1,Product Manager,3,10,Yes,5,Yes,9.76155128099915
350f33b2-8571-498d-ad5d-510d334ca6d5,HR Specialist,5,8,No,10,Yes,12.641142743008764
ada1cba0-c554-4127-9e60-5e03e353ccd5,HR Specialist,9,6,No,6,Yes,16.161896240401326
e0786c6e-4935-4769-bb59-d62982fc1583,Data Scientist,9,9,No,8,Yes,11.08076013460759
d62734d9-7e68-41e8-ba01-f6e9e4390add,Product Manager,3,8,No,7,Yes,7.804664123884109
1d9b0273-cc07-471e-9601-e906a4cf8d33,HR Specialist,10,1,No,1,No,12.337820431436766
80eea98f-564f-43d9-9259-2e4a73aeb07e,Software Engineer,10,8,Yes,8,Yes,11.829338830727506
32806b28-5cd0-4e02-82ed-e751f91caa8e,Data Scientist,10,8,Yes,6,No,5.233434415778989
ab66e29d-af57-4941-851b-ccfd4b5a4a19,Software Engineer,10,4,Yes,4,Yes,11.556797921317802
29b0c9a9-bcea-4e17-a48b-99d2070408ff,Data Scientist,3,1,No,7,No,14.924218069704466
dfb2432f-ed99-4873-8340-944602c1f6a6,Software Engineer,10,5,No,6,No,8.128299336449523
4aa85a2c-f421-4fe1-8fbd-f210c369d2c8,Data Scientist,4,8,No,5,No,6.532708726233998
d0ec9577-7e7e-486b-88f8-f3693045da9e,Data Scientist,3,6,Yes,7,Yes,14.5965797932622
814de5de-9238-4a96-b0f8-ad2b63554870,HR Specialist,4,9,No,10,Yes,14.500037907147242
13c27b22-806f-4218-be17-6c0d42da4863,Data Scientist,4,1,No,1,Yes,6.654150615247149
cbd7c77d-9ab2-42a4-8e7d-e832c5932371,Product Manager,8,4,No,6,Yes,5.673201442932304
6066ac32-ec69-42bb-bf7d-0a690265d62e,Data Scientist,5,1,No,9,Yes,10.016106391728158
487ed981-f794-4d5f-a96a-8918f548655f,Marketing Manager,5,7,Yes,7,No,18.027616826817326
97fe075b-559e-4f37-9cb4-bf83dc44a401,Marketing Manager,3,10,No,3,Yes,8.43663684987538
c0bb16f4-0f50-4dda-b1f5-85629e1967cc,Software Engineer,10,9,No,3,Yes,14.961971688049037
d3e37911-6dbd-43dc-a9fc-d8c51a292152,Data Scientist,4,10,No,1,Yes,15.206927488258335
102a35ed-008d-4e6a-b12a-822868b46067,Data Scientist,7,2,No,4,No,6.458298970559278
a4c109ac-e9b0-4121-8125-34ae544cdbbb,Product Manager,1,9,Yes,10,No,5.880694192765526
72d7b046-639c-4c36-9955-b368e3b6aa7d,Marketing Manager,1,8,Yes,10,Yes,13.207900268047545
39635925-5c04-4e51-8001-c9181b3b34cd,HR Specialist,6,10,No,9,Yes,6.695248921419424
10d4f686-60af-4f74-9fdb-71e21c82114e,Marketing Manager,5,2,No,8,Yes,13.140186480171623
c369b9a6-75e7-4f89-92ac-227068cc8b07,Product Manager,1,9,No,2,Yes,17.293590886946085
b517b908-6bc6-4bc6-b368-7745a550c03f,Data Scientist,3,2,Yes,8,No,11.242771654569255
c41a491a-0107-4263-802e-02fcc088fd18,Product Manager,9,5,No,4,Yes,17.086639684201856
8da177eb-390f-4c8e-9b26-322753ddb3c3,Software Engineer,6,9,No,2,Yes,17.658341678514326
ebd80314-14ad-4f3a-ae70-49232035e90d,Data Scientist,4,7,No,4,Yes,19.180548873930835
314ebe1e-15c9-4555-a9e0-a3a6d085e8a2,Marketing Manager,7,5,No,4,No,6.930277367515883
3081826b-7bed-4b2c-b99c-4392bd078ed8,Product Manager,7,5,No,9,No,10.477356664983835
71a2c7d2-0f51-4067-95f8-24e3b5247450,Software Engineer,9,6,No,2,No,10.20252341132078
e0f89602-2b89-4892-bcff-319cb707f5dc,Software Engineer,8,6,Yes,6,Yes,14.832934858181014
df214f58-bdef-4736-9dc0-fef03faae1e9,Software Engineer,5,1,Yes,3,No,6.296048020126099
a22ff64a-2fdf-416c-97f4-8c7dc29465ca,Product Manager,3,1,Yes,9,Yes,8.06089034105081
7620365e-761a-4656-bff6-63ae156bff4d,Marketing Manager,7,9,Yes,3,No,5.163466024393271
14df8899-a905-443d-b4fc-a6821b092969,Marketing Manager,10,8,No,3,No,12.877471865305939
b7998cc6-0a3a-4fc0-9ba3-5371156c08c8,Marketing Manager,9,9,No,6,Yes,10.143441184167076
44cf6e18-e457-4737-a5d9-c67846348cbe,Marketing Manager,3,6,No,8,No,6.916069693146546
a1c39756-1738-41b4-85b0-6571c6a7a027,Software Engineer,9,3,Yes,10,No,11.606909057576745
53da5d7a-1809-4f69-9316-06c3bda98bf1,Marketing Manager,5,3,No,9,Yes,19.314342095067197
5d7e32fc-8b72-49aa-8f24-31e160a763fa,Software Engineer,4,7,No,9,No,17.295290673489767
04c60d42-e09c-4942-a778-80bf1928e725,Product Manager,4,5,No,4,No,8.158061940480232
736c1164-54ad-434c-a38f-1d7007112fb6,Product Manager,6,9,No,5,Yes,5.487636743869428
6a96d326-f357-446e-9e4c-b48189fd11bb,Marketing Manager,4,5,No,6,Yes,10.188906830229197
027655ba-efdb-4bd7-97f5-d3b743169c8e,Data Scientist,5,9,No,3,No,12.925783089898424
a0429519-9deb-4ed1-bc63-183e4c2787a0,Marketing Manager,10,4,No,2,No,8.579612662227362
08c40a33-4a3a-4ea0-8fa3-69b3bc15d9c2,HR Specialist,4,1,No,1,No,11.318741464090941
54a02b86-10e9-4ca0-a155-7c45a15e261f,Marketing Manager,10,1,Yes,5,Yes,12.147364172120238
c5785dca-7aba-4d47-a93b-461349147681,HR Specialist,9,6,No,2,No,17.534106151831583
2ab57fd6-dbdf-4189-a959-fbb468cd174a,Marketing Manager,6,1,No,3,No,10.295250858273445
3e61ff59-503d-4e92-8ed2-5fd8fa6a4e6b,Software Engineer,7,1,No,10,Yes,9.365776678537749
e848d02a-6887-41d3-88d0-f0de775f6362,Software Engineer,10,4,No,6,No,17.28449732389936
75929f25-868b-4dad-996e-c8ea53c94f7b,HR Specialist,4,3,No,3,No,12.892360143701634
fc5a32a6-3226-4ded-bcaa-a97fcce8b0d0,Data Scientist,3,5,No,7,Yes,11.816246392237353
64460bac-5b8e-4e5e-a3e9-ee6e58c1e745,Software Engineer,2,5,No,7,Yes,11.897964816236263
7e3d47a3-24ce-4287-8f68-456a9b0678ca,Data Scientist,3,7,No,2,Yes,9.936452332291552
92cef186-02d8-4013-9142-b66b9fc846c3,Data Scientist,7,10,Yes,2,No,12.67042543477791
0ac595b4-3ca4-45f1-8a93-caea0006912f,Marketing Manager,2,1,No,3,Yes,15.891682809114084
e2b5881b-439c-4a83-84e7-7253416a0325,Marketing Manager,1,10,No,7,No,18.79262917040184
1d42b0d7-4fc7-4977-b182-e682e4dac0da,Product Manager,5,9,No,5,No,17.65819125466942
a56a98a2-c179-4255-a4cf-ccfd763728f3,Marketing Manager,4,2,Yes,7,No,15.145555031755023
6eeebcb7-fbc3-414d-90d5-8b8a5dfd04cb,HR Specialist,5,4,No,6,Yes,15.135206097681932
93165722-703f-4924-bc9f-e62b39ef936d,HR Specialist,9,6,No,7,No,15.813276265736315
d1815b23-186a-4809-997b-5dbab465feb0,Product Manager,10,7,No,7,No,16.463886654079193
3a3611ea-1506-4c87-94ce-38ce06a167f6,Marketing Manager,6,10,No,10,Yes,7.902827961376522
d4a0f150-277d-4e29-b1fb-cba57fac087d,Data Scientist,9,1,No,4,No,14.833846749341781
54fc1a8b-614c-43d1-944e-607e006b6d1a,HR Specialist,6,4,Yes,1,No,8.552916651091923
7c01ab6b-9154-4272-9e87-312b31da96d8,Data Scientist,7,2,Yes,9,Yes,13.924468919986131
b5c4ef8b-8ee7-4eba-a146-1cf7d2abcecc,Product Manager,5,4,No,1,No,10.551943837966343
2141fcad-2876-4b97-aa13-8de6b15e1d87,Marketing Manager,7,7,No,10,No,10.875319447147255
d241ea0f-2ddc-422b-bf17-b5a51452d8aa,Software Engineer,9,4,No,4,Yes,14.177206284250689
12909b32-d8b3-49a7-b6d6-d83f5a70b0af,HR Specialist,4,2,Yes,3,No,14.95956719444822
f5eb9185-1118-4876-88ab-dc89e109074c,Marketing Manager,7,4,Yes,6,No,16.68352441549037
87247f30-95d5-423f-a434-b3e53d11cd7d,HR Specialist,10,8,Yes,5,Yes,17.053448175339124
49e2251a-ac0a-49ad-81c9-9d5be86251b5,HR Specialist,7,4,Yes,6,No,12.310379568754787
5c57eb7d-5a98-4156-8dd5-512493853b25,Marketing Manager,3,3,No,9,No,14.299562330505239
157802aa-e8a5-4d6b-855d-a515f0c200c2,HR Specialist,3,1,No,2,Yes,15.915369265123434
3da846f5-f4df-4301-88b4-dbe80a2cc6af,HR Specialist,9,2,No,2,Yes,11.153737220890967
d58a8dbc-5289-4060-a186-2f74e75491be,Marketing Manager,6,5,No,5,No,8.324468376786752
78ae7a01-88a7-497f-ae05-8987037b7721,HR Specialist,7,8,Yes,3,No,8.147441661969866
d1c0cc21-9bec-4ce1-b815-3f1c53ad9fbf,Marketing Manager,6,3,Yes,3,No,10.5378388836065
9a959b28-e365-46c7-90ef-cfa4de662fa9,Marketing Manager,7,9,No,9,No,6.98312233130015
094fdbbd-c5ad-4938-8322-42a7b974d9a5,HR Specialist,5,10,No,8,Yes,15.207731216346879
5acea077-b7b2-4d85-af8d-bb8bb9255318,Data Scientist,8,8,No,8,No,14.402240705547074
226fb08a-50b4-4db4-9608-94f6e1fa76f8,Product Manager,1,9,Yes,10,Yes,9.820164353874567
90afd590-e53f-43fc-88e5-2eb650cb657d,Data Scientist,9,5,Yes,5,Yes,15.052530763521297
354f7a7d-543a-46c1-a86c-b507fe3e2ddd,Software Engineer,1,7,No,10,Yes,13.672109203611544
